date;time;consumptionKWh;obtainMethod;surplusEnergyKWh;generationEnergyKWh;selfConsumptionEnergyKWh
05/01/2023;20:00;2.168;Estimada;;;
05/01/2023;21:00;2.313;Estimada;;;
05/01/2023;22:00;2.366;Estimada;;;
05/01/2023;23:00;1.878;Estimada;;;
05/01/2023;24:00:00;1.624;Estimada;;;
06/01/2023;1:00;0.458;Estimada;;;
06/01/2023;2:00;0.385;Estimada;;;
06/01/2023;3:00;0.328;Estimada;;;
06/01/2023;4:00;0.294;Estimada;;;
06/01/2023;5:00;0.276;Estimada;;;
06/01/2023;6:00;0.272;Estimada;;;
06/01/2023;7:00;0.278;Estimada;;;
06/01/2023;8:00;0.292;Estimada;;;
06/01/2023;9:00;0.32;Estimada;;;
06/01/2023;10:00;0.395;Estimada;;;
06/01/2023;11:00;0.474;Estimada;;;
06/01/2023;12:00;0.509;Estimada;;;
06/01/2023;13:00;0.51;Estimada;;;
06/01/2023;14:00;0.527;Estimada;;;
06/01/2023;15:00;0.522;Estimada;;;
06/01/2023;16:00;0.472;Estimada;;;
06/01/2023;17:00;0.446;Estimada;;;
06/01/2023;18:00;0.453;Estimada;;;
06/01/2023;19:00;0.525;Estimada;;;
06/01/2023;20:00;0.575;Estimada;;;
06/01/2023;21:00;0.613;Estimada;;;
06/01/2023;22:00;0.628;Estimada;;;
06/01/2023;23:00;0.587;Estimada;;;
06/01/2023;24:00:00;0.507;Estimada;;;
07/01/2023;1:00;0.415;Estimada;;;
07/01/2023;2:00;0.338;Estimada;;;
07/01/2023;3:00;0.289;Estimada;;;
07/01/2023;4:00;0.262;Estimada;;;
07/01/2023;5:00;0.251;Estimada;;;
07/01/2023;6:00;0.253;Estimada;;;
07/01/2023;7:00;0.267;Estimada;;;
07/01/2023;8:00;0.293;Estimada;;;
07/01/2023;9:00;0.34;Estimada;;;
07/01/2023;10:00;0.422;Estimada;;;
07/01/2023;11:00;0.49;Estimada;;;
07/01/2023;12:00;0.504;Estimada;;;
07/01/2023;13:00;0.496;Estimada;;;
07/01/2023;14:00;0.519;Estimada;;;
07/01/2023;15:00;0.528;Estimada;;;
07/01/2023;16:00;0.489;Estimada;;;
07/01/2023;17:00;0.462;Estimada;;;
07/01/2023;18:00;0.462;Estimada;;;
07/01/2023;19:00;0.521;Estimada;;;
07/01/2023;20:00;0.555;Estimada;;;
07/01/2023;21:00;0.584;Estimada;;;
07/01/2023;22:00;0.607;Estimada;;;
07/01/2023;23:00;0.586;Estimada;;;
07/01/2023;24:00:00;0.528;Estimada;;;
08/01/2023;1:00;0.494;Estimada;;;
08/01/2023;2:00;0.415;Estimada;;;
08/01/2023;3:00;0.355;Estimada;;;
08/01/2023;4:00;0.318;Estimada;;;
08/01/2023;5:00;0.299;Estimada;;;
08/01/2023;6:00;0.295;Estimada;;;
08/01/2023;7:00;0.3;Estimada;;;
08/01/2023;8:00;0.315;Estimada;;;
08/01/2023;9:00;0.345;Estimada;;;
08/01/2023;10:00;0.428;Estimada;;;
08/01/2023;11:00;0.518;Estimada;;;
08/01/2023;12:00;0.56;Estimada;;;
08/01/2023;13:00;0.565;Estimada;;;
08/01/2023;14:00;0.589;Estimada;;;
08/01/2023;15:00;0.587;Estimada;;;
08/01/2023;16:00;0.531;Estimada;;;
08/01/2023;17:00;0.499;Estimada;;;
08/01/2023;18:00;0.502;Estimada;;;
08/01/2023;19:00;0.58;Estimada;;;
08/01/2023;20:00;0.642;Estimada;;;
08/01/2023;21:00;0.686;Estimada;;;
08/01/2023;22:00;0.697;Estimada;;;
08/01/2023;23:00;0.642;Estimada;;;
08/01/2023;24:00:00;0.547;Estimada;;;
09/01/2023;1:00;0.427;Estimada;;;
09/01/2023;2:00;0.347;Estimada;;;
09/01/2023;3:00;0.304;Estimada;;;
09/01/2023;4:00;0.281;Estimada;;;
09/01/2023;5:00;0.273;Estimada;;;
09/01/2023;6:00;0.281;Estimada;;;
09/01/2023;7:00;0.322;Estimada;;;
09/01/2023;8:00;0.415;Estimada;;;
09/01/2023;9:00;1.534;Estimada;;;
09/01/2023;10:00;1.606;Estimada;;;
09/01/2023;11:00;2.023;Estimada;;;
09/01/2023;12:00;2.026;Estimada;;;
09/01/2023;13:00;2.014;Estimada;;;
09/01/2023;14:00;2.1;Estimada;;;
09/01/2023;15:00;1.782;Estimada;;;
09/01/2023;16:00;1.706;Estimada;;;
09/01/2023;17:00;1.646;Estimada;;;
09/01/2023;18:00;1.695;Estimada;;;
09/01/2023;19:00;2.309;Estimada;;;
09/01/2023;20:00;2.59;Estimada;;;
09/01/2023;21:00;2.777;Estimada;;;
09/01/2023;22:00;2.803;Estimada;;;
09/01/2023;23:00;2.158;Estimada;;;
09/01/2023;24:00:00;1.793;Estimada;;;
10/01/2023;1:00;0.436;Estimada;;;
10/01/2023;2:00;0.352;Estimada;;;
10/01/2023;3:00;0.309;Estimada;;;
10/01/2023;4:00;0.288;Estimada;;;
10/01/2023;5:00;0.281;Estimada;;;
10/01/2023;6:00;0.29;Estimada;;;
10/01/2023;7:00;0.33;Estimada;;;
10/01/2023;8:00;0.426;Estimada;;;
10/01/2023;9:00;1.57;Estimada;;;
10/01/2023;10:00;1.625;Estimada;;;
10/01/2023;11:00;2.032;Estimada;;;
10/01/2023;12:00;2.024;Estimada;;;
10/01/2023;13:00;2.006;Estimada;;;
10/01/2023;14:00;2.096;Estimada;;;
10/01/2023;15:00;1.78;Estimada;;;
10/01/2023;16:00;1.71;Estimada;;;
10/01/2023;17:00;1.658;Estimada;;;
10/01/2023;18:00;1.711;Estimada;;;
10/01/2023;19:00;2.326;Estimada;;;
10/01/2023;20:00;2.598;Estimada;;;
10/01/2023;21:00;2.78;Estimada;;;
10/01/2023;22:00;2.804;Estimada;;;
10/01/2023;23:00;2.169;Estimada;;;
10/01/2023;24:00:00;1.812;Estimada;;;
11/01/2023;1:00;0.438;Estimada;;;
11/01/2023;2:00;0.354;Estimada;;;
11/01/2023;3:00;0.31;Estimada;;;
11/01/2023;4:00;0.288;Estimada;;;
11/01/2023;5:00;0.281;Estimada;;;
11/01/2023;6:00;0.289;Estimada;;;
11/01/2023;7:00;0.33;Estimada;;;
11/01/2023;8:00;0.425;Estimada;;;
11/01/2023;9:00;1.566;Estimada;;;
11/01/2023;10:00;1.618;Estimada;;;
11/01/2023;11:00;2.018;Estimada;;;
11/01/2023;12:00;2.003;Estimada;;;
11/01/2023;13:00;1.983;Estimada;;;
11/01/2023;14:00;2.068;Estimada;;;
11/01/2023;15:00;1.754;Estimada;;;
11/01/2023;16:00;1.685;Estimada;;;
11/01/2023;17:00;1.634;Estimada;;;
11/01/2023;18:00;1.688;Estimada;;;
11/01/2023;19:00;2.3;Estimada;;;
11/01/2023;20:00;2.573;Estimada;;;
11/01/2023;21:00;2.755;Estimada;;;
11/01/2023;22:00;2.78;Estimada;;;
11/01/2023;23:00;2.155;Estimada;;;
11/01/2023;24:00:00;1.807;Estimada;;;
12/01/2023;1:00;0.438;Estimada;;;
12/01/2023;2:00;0.354;Estimada;;;
12/01/2023;3:00;0.31;Estimada;;;
12/01/2023;4:00;0.288;Estimada;;;
12/01/2023;5:00;0.281;Estimada;;;
12/01/2023;6:00;0.289;Estimada;;;
12/01/2023;7:00;0.33;Estimada;;;
12/01/2023;8:00;0.425;Estimada;;;
12/01/2023;9:00;1.565;Estimada;;;
12/01/2023;10:00;1.617;Estimada;;;
12/01/2023;11:00;2.017;Estimada;;;
12/01/2023;12:00;2.004;Estimada;;;
12/01/2023;13:00;1.986;Estimada;;;
12/01/2023;14:00;2.073;Estimada;;;
12/01/2023;15:00;1.758;Estimada;;;
12/01/2023;16:00;1.691;Estimada;;;
12/01/2023;17:00;1.644;Estimada;;;
12/01/2023;18:00;1.7;Estimada;;;
12/01/2023;19:00;2.313;Estimada;;;
12/01/2023;20:00;2.587;Estimada;;;
12/01/2023;21:00;2.764;Estimada;;;
12/01/2023;22:00;2.789;Estimada;;;
12/01/2023;23:00;2.165;Estimada;;;
12/01/2023;24:00:00;1.817;Estimada;;;
13/01/2023;1:00;0.443;Estimada;;;
13/01/2023;2:00;0.359;Estimada;;;
13/01/2023;3:00;0.313;Estimada;;;
13/01/2023;4:00;0.29;Estimada;;;
13/01/2023;5:00;0.282;Estimada;;;
13/01/2023;6:00;0.291;Estimada;;;
13/01/2023;7:00;0.33;Estimada;;;
13/01/2023;8:00;0.421;Estimada;;;
13/01/2023;9:00;1.559;Estimada;;;
13/01/2023;10:00;1.637;Estimada;;;
13/01/2023;11:00;2.056;Estimada;;;
13/01/2023;12:00;2.05;Estimada;;;
13/01/2023;13:00;2.025;Estimada;;;
13/01/2023;14:00;2.108;Estimada;;;
13/01/2023;15:00;1.795;Estimada;;;
13/01/2023;16:00;1.728;Estimada;;;
13/01/2023;17:00;1.676;Estimada;;;
13/01/2023;18:00;1.714;Estimada;;;
13/01/2023;19:00;2.287;Estimada;;;
13/01/2023;20:00;2.477;Estimada;;;
13/01/2023;21:00;2.589;Estimada;;;
13/01/2023;22:00;2.644;Estimada;;;
13/01/2023;23:00;2.118;Estimada;;;
13/01/2023;24:00:00;1.864;Estimada;;;
14/01/2023;1:00;0.474;Estimada;;;
14/01/2023;2:00;0.388;Estimada;;;
14/01/2023;3:00;0.333;Estimada;;;
14/01/2023;4:00;0.303;Estimada;;;
14/01/2023;5:00;0.289;Estimada;;;
14/01/2023;6:00;0.29;Estimada;;;
14/01/2023;7:00;0.301;Estimada;;;
14/01/2023;8:00;0.329;Estimada;;;
14/01/2023;9:00;0.382;Estimada;;;
14/01/2023;10:00;0.473;Estimada;;;
14/01/2023;11:00;0.546;Estimada;;;
14/01/2023;12:00;0.561;Estimada;;;
14/01/2023;13:00;0.552;Estimada;;;
14/01/2023;14:00;0.575;Estimada;;;
14/01/2023;15:00;0.581;Estimada;;;
14/01/2023;16:00;0.537;Estimada;;;
14/01/2023;17:00;0.505;Estimada;;;
14/01/2023;18:00;0.504;Estimada;;;
14/01/2023;19:00;0.564;Estimada;;;
14/01/2023;20:00;0.607;Estimada;;;
14/01/2023;21:00;0.637;Estimada;;;
14/01/2023;22:00;0.657;Estimada;;;
14/01/2023;23:00;0.632;Estimada;;;
14/01/2023;24:00:00;0.567;Estimada;;;
15/01/2023;1:00;0.493;Estimada;;;
15/01/2023;2:00;0.415;Estimada;;;
15/01/2023;3:00;0.356;Estimada;;;
15/01/2023;4:00;0.32;Estimada;;;
15/01/2023;5:00;0.301;Estimada;;;
15/01/2023;6:00;0.297;Estimada;;;
15/01/2023;7:00;0.302;Estimada;;;
15/01/2023;8:00;0.317;Estimada;;;
15/01/2023;9:00;0.348;Estimada;;;
15/01/2023;10:00;0.433;Estimada;;;
15/01/2023;11:00;0.521;Estimada;;;
15/01/2023;12:00;0.56;Estimada;;;
15/01/2023;13:00;0.562;Estimada;;;
15/01/2023;14:00;0.584;Estimada;;;
15/01/2023;15:00;0.581;Estimada;;;
15/01/2023;16:00;0.526;Estimada;;;
15/01/2023;17:00;0.494;Estimada;;;
15/01/2023;18:00;0.495;Estimada;;;
15/01/2023;19:00;0.57;Estimada;;;
15/01/2023;20:00;0.637;Estimada;;;
15/01/2023;21:00;0.682;Estimada;;;
15/01/2023;22:00;0.693;Estimada;;;
15/01/2023;23:00;0.641;Estimada;;;
15/01/2023;24:00:00;0.547;Estimada;;;
16/01/2023;1:00;0.429;Estimada;;;
16/01/2023;2:00;0.35;Estimada;;;
16/01/2023;3:00;0.307;Estimada;;;
16/01/2023;4:00;0.285;Estimada;;;
16/01/2023;5:00;0.276;Estimada;;;
16/01/2023;6:00;0.285;Estimada;;;
16/01/2023;7:00;0.327;Estimada;;;
16/01/2023;8:00;0.421;Estimada;;;
16/01/2023;9:00;1.554;Estimada;;;
16/01/2023;10:00;1.626;Estimada;;;
16/01/2023;11:00;2.044;Estimada;;;
16/01/2023;12:00;2.048;Estimada;;;
16/01/2023;13:00;2.034;Estimada;;;
16/01/2023;14:00;2.124;Estimada;;;
16/01/2023;15:00;1.802;Estimada;;;
16/01/2023;16:00;1.726;Estimada;;;
16/01/2023;17:00;1.666;Estimada;;;
16/01/2023;18:00;1.711;Estimada;;;
16/01/2023;19:00;2.313;Estimada;;;
16/01/2023;20:00;2.609;Estimada;;;
16/01/2023;21:00;2.798;Estimada;;;
16/01/2023;22:00;2.812;Estimada;;;
16/01/2023;23:00;2.162;Estimada;;;
16/01/2023;24:00:00;1.793;Estimada;;;
17/01/2023;1:00;0.44;Estimada;;;
17/01/2023;2:00;0.357;Estimada;;;
17/01/2023;3:00;0.313;Estimada;;;
17/01/2023;4:00;0.292;Estimada;;;
17/01/2023;5:00;0.284;Estimada;;;
17/01/2023;6:00;0.293;Estimada;;;
17/01/2023;7:00;0.334;Estimada;;;
17/01/2023;8:00;0.431;Estimada;;;
17/01/2023;9:00;1.583;Estimada;;;
17/01/2023;10:00;1.641;Estimada;;;
17/01/2023;11:00;2.049;Estimada;;;
17/01/2023;12:00;2.036;Estimada;;;
17/01/2023;13:00;2.018;Estimada;;;
17/01/2023;14:00;2.107;Estimada;;;
17/01/2023;15:00;1.785;Estimada;;;
17/01/2023;16:00;1.716;Estimada;;;
17/01/2023;17:00;1.664;Estimada;;;
17/01/2023;18:00;1.713;Estimada;;;
17/01/2023;19:00;2.32;Estimada;;;
17/01/2023;20:00;2.61;Estimada;;;
17/01/2023;21:00;2.793;Estimada;;;
17/01/2023;22:00;2.815;Estimada;;;
17/01/2023;23:00;2.18;Estimada;;;
17/01/2023;24:00:00;1.82;Estimada;;;
18/01/2023;1:00;0.441;Estimada;;;
18/01/2023;2:00;0.357;Estimada;;;
18/01/2023;3:00;0.313;Estimada;;;
18/01/2023;4:00;0.292;Estimada;;;
18/01/2023;5:00;0.284;Estimada;;;
18/01/2023;6:00;0.292;Estimada;;;
18/01/2023;7:00;0.333;Estimada;;;
18/01/2023;8:00;0.43;Estimada;;;
18/01/2023;9:00;1.581;Estimada;;;
18/01/2023;10:00;1.634;Estimada;;;
18/01/2023;11:00;2.04;Estimada;;;
18/01/2023;12:00;2.029;Estimada;;;
18/01/2023;13:00;2.014;Estimada;;;
18/01/2023;14:00;2.1;Estimada;;;
18/01/2023;15:00;1.78;Estimada;;;
18/01/2023;16:00;1.71;Estimada;;;
18/01/2023;17:00;1.658;Estimada;;;
18/01/2023;18:00;1.706;Estimada;;;
18/01/2023;19:00;2.307;Estimada;;;
18/01/2023;20:00;2.592;Estimada;;;
18/01/2023;21:00;2.774;Estimada;;;
18/01/2023;22:00;2.797;Estimada;;;
18/01/2023;23:00;2.166;Estimada;;;
18/01/2023;24:00:00;1.815;Estimada;;;
19/01/2023;1:00;0.44;Estimada;;;
19/01/2023;2:00;0.357;Estimada;;;
19/01/2023;3:00;0.312;Estimada;;;
19/01/2023;4:00;0.291;Estimada;;;
19/01/2023;5:00;0.283;Estimada;;;
19/01/2023;6:00;0.291;Estimada;;;
19/01/2023;7:00;0.332;Estimada;;;
19/01/2023;8:00;0.428;Estimada;;;
19/01/2023;9:00;1.567;Estimada;;;
19/01/2023;10:00;1.616;Estimada;;;
19/01/2023;11:00;2.015;Estimada;;;
19/01/2023;12:00;2.002;Estimada;;;
19/01/2023;13:00;1.984;Estimada;;;
19/01/2023;14:00;2.068;Estimada;;;
19/01/2023;15:00;1.755;Estimada;;;
19/01/2023;16:00;1.689;Estimada;;;
19/01/2023;17:00;1.641;Estimada;;;
19/01/2023;18:00;1.691;Estimada;;;
19/01/2023;19:00;2.287;Estimada;;;
19/01/2023;20:00;2.572;Estimada;;;
19/01/2023;21:00;2.75;Estimada;;;
19/01/2023;22:00;2.775;Estimada;;;
19/01/2023;23:00;2.154;Estimada;;;
19/01/2023;24:00:00;1.809;Estimada;;;
20/01/2023;1:00;0.449;Estimada;;;
20/01/2023;2:00;0.364;Estimada;;;
20/01/2023;3:00;0.318;Estimada;;;
20/01/2023;4:00;0.295;Estimada;;;
20/01/2023;5:00;0.286;Estimada;;;
20/01/2023;6:00;0.295;Estimada;;;
20/01/2023;7:00;0.335;Estimada;;;
20/01/2023;8:00;0.427;Estimada;;;
20/01/2023;9:00;1.575;Estimada;;;
20/01/2023;10:00;1.646;Estimada;;;
20/01/2023;11:00;2.059;Estimada;;;
20/01/2023;12:00;2.045;Estimada;;;
20/01/2023;13:00;2.015;Estimada;;;
20/01/2023;14:00;2.093;Estimada;;;
20/01/2023;15:00;1.782;Estimada;;;
20/01/2023;16:00;1.717;Estimada;;;
20/01/2023;17:00;1.665;Estimada;;;
20/01/2023;18:00;1.7;Estimada;;;
20/01/2023;19:00;2.263;Estimada;;;
20/01/2023;20:00;2.479;Estimada;;;
20/01/2023;21:00;2.595;Estimada;;;
20/01/2023;22:00;2.65;Estimada;;;
20/01/2023;23:00;2.123;Estimada;;;
20/01/2023;24:00:00;1.866;Estimada;;;
21/01/2023;1:00;0.478;Estimada;;;
21/01/2023;2:00;0.393;Estimada;;;
21/01/2023;3:00;0.338;Estimada;;;
21/01/2023;4:00;0.308;Estimada;;;
21/01/2023;5:00;0.293;Estimada;;;
21/01/2023;6:00;0.294;Estimada;;;
21/01/2023;7:00;0.305;Estimada;;;
21/01/2023;8:00;0.334;Estimada;;;
21/01/2023;9:00;0.389;Estimada;;;
21/01/2023;10:00;0.483;Estimada;;;
21/01/2023;11:00;0.555;Estimada;;;
21/01/2023;12:00;0.567;Estimada;;;
21/01/2023;13:00;0.554;Estimada;;;
21/01/2023;14:00;0.576;Estimada;;;
21/01/2023;15:00;0.578;Estimada;;;
21/01/2023;16:00;0.533;Estimada;;;
21/01/2023;17:00;0.502;Estimada;;;
21/01/2023;18:00;0.499;Estimada;;;
21/01/2023;19:00;0.557;Estimada;;;
21/01/2023;20:00;0.605;Estimada;;;
21/01/2023;21:00;0.635;Estimada;;;
21/01/2023;22:00;0.655;Estimada;;;
21/01/2023;23:00;0.628;Estimada;;;
21/01/2023;24:00:00;0.564;Estimada;;;
22/01/2023;1:00;0.489;Estimada;;;
22/01/2023;2:00;0.412;Estimada;;;
22/01/2023;3:00;0.354;Estimada;;;
22/01/2023;4:00;0.318;Estimada;;;
22/01/2023;5:00;0.3;Estimada;;;
22/01/2023;6:00;0.296;Estimada;;;
22/01/2023;7:00;0.3;Estimada;;;
22/01/2023;8:00;0.315;Estimada;;;
22/01/2023;9:00;0.344;Estimada;;;
22/01/2023;10:00;0.428;Estimada;;;
22/01/2023;11:00;0.515;Estimada;;;
22/01/2023;12:00;0.553;Estimada;;;
22/01/2023;13:00;0.552;Estimada;;;
22/01/2023;14:00;0.573;Estimada;;;
22/01/2023;15:00;0.569;Estimada;;;
22/01/2023;16:00;0.515;Estimada;;;
22/01/2023;17:00;0.485;Estimada;;;
22/01/2023;18:00;0.484;Estimada;;;
22/01/2023;19:00;0.553;Estimada;;;
22/01/2023;20:00;0.626;Estimada;;;
22/01/2023;21:00;0.672;Estimada;;;
22/01/2023;22:00;0.683;Estimada;;;
22/01/2023;23:00;0.632;Estimada;;;
22/01/2023;24:00:00;0.539;Estimada;;;
23/01/2023;1:00;0.421;Estimada;;;
23/01/2023;2:00;0.345;Estimada;;;
23/01/2023;3:00;0.302;Estimada;;;
23/01/2023;4:00;0.281;Estimada;;;
23/01/2023;5:00;0.273;Estimada;;;
23/01/2023;6:00;0.282;Estimada;;;
23/01/2023;7:00;0.323;Estimada;;;
23/01/2023;8:00;0.416;Estimada;;;
23/01/2023;9:00;1.525;Estimada;;;
23/01/2023;10:00;1.595;Estimada;;;
23/01/2023;11:00;2.001;Estimada;;;
23/01/2023;12:00;2.003;Estimada;;;
23/01/2023;13:00;1.989;Estimada;;;
23/01/2023;14:00;2.075;Estimada;;;
23/01/2023;15:00;1.759;Estimada;;;
23/01/2023;16:00;1.683;Estimada;;;
23/01/2023;17:00;1.621;Estimada;;;
23/01/2023;18:00;1.658;Estimada;;;
23/01/2023;19:00;2.229;Estimada;;;
23/01/2023;20:00;2.538;Estimada;;;
23/01/2023;21:00;2.727;Estimada;;;
23/01/2023;22:00;2.746;Estimada;;;
23/01/2023;23:00;2.112;Estimada;;;
23/01/2023;24:00:00;1.755;Estimada;;;
24/01/2023;1:00;0.433;Estimada;;;
24/01/2023;2:00;0.352;Estimada;;;
24/01/2023;3:00;0.309;Estimada;;;
24/01/2023;4:00;0.287;Estimada;;;
24/01/2023;5:00;0.28;Estimada;;;
24/01/2023;6:00;0.289;Estimada;;;
24/01/2023;7:00;0.33;Estimada;;;
24/01/2023;8:00;0.425;Estimada;;;
24/01/2023;9:00;1.555;Estimada;;;
24/01/2023;10:00;1.608;Estimada;;;
24/01/2023;11:00;2.005;Estimada;;;
24/01/2023;12:00;1.994;Estimada;;;
24/01/2023;13:00;1.979;Estimada;;;
24/01/2023;14:00;2.066;Estimada;;;
24/01/2023;15:00;1.753;Estimada;;;
24/01/2023;16:00;1.684;Estimada;;;
24/01/2023;17:00;1.632;Estimada;;;
24/01/2023;18:00;1.673;Estimada;;;
24/01/2023;19:00;2.248;Estimada;;;
24/01/2023;20:00;2.548;Estimada;;;
24/01/2023;21:00;2.732;Estimada;;;
24/01/2023;22:00;2.755;Estimada;;;
24/01/2023;23:00;2.131;Estimada;;;
24/01/2023;24:00:00;1.785;Estimada;;;
25/01/2023;1:00;0.436;Estimada;;;
25/01/2023;2:00;0.354;Estimada;;;
25/01/2023;3:00;0.31;Estimada;;;
25/01/2023;4:00;0.289;Estimada;;;
25/01/2023;5:00;0.281;Estimada;;;
25/01/2023;6:00;0.29;Estimada;;;
25/01/2023;7:00;0.331;Estimada;;;
25/01/2023;8:00;0.427;Estimada;;;
25/01/2023;9:00;1.56;Estimada;;;
25/01/2023;10:00;1.613;Estimada;;;
25/01/2023;11:00;2.009;Estimada;;;
25/01/2023;12:00;1.998;Estimada;;;
25/01/2023;13:00;1.984;Estimada;;;
25/01/2023;14:00;2.071;Estimada;;;
25/01/2023;15:00;1.755;Estimada;;;
25/01/2023;16:00;1.687;Estimada;;;
25/01/2023;17:00;1.634;Estimada;;;
25/01/2023;18:00;1.678;Estimada;;;
25/01/2023;19:00;2.254;Estimada;;;
25/01/2023;20:00;2.552;Estimada;;;
25/01/2023;21:00;2.734;Estimada;;;
25/01/2023;22:00;2.753;Estimada;;;
25/01/2023;23:00;2.133;Estimada;;;
25/01/2023;24:00:00;1.79;Estimada;;;
26/01/2023;1:00;0.438;Estimada;;;
